Modelo;Arquivo_Origem;Parametro;Formula
0450;0450_Main_Parameters.htm;H;100
0450;0450_Main_Parameters.htm;DT;dtID
0450;0450_Main_Parameters.htm;UL;Yes
0450;0450_Panels_Parameters.htm;UseCut;if1((Lss-2*UL*LSC)/2-HssX, -0.01, 0, 1, 0, 0)
0450;0450_Panels_Parameters.htm;CD;30
0450;0450_Panels_Parameters.htm;CBL;2*CD-2*(HssX-(Lss-2*UL*LSC)/2)
0450;0450_Score-to-Score_Parameters.htm;Lss;L+Llc+2*C90Y
0450;0450_Score-to-Score_Parameters.htm;Wss;W+2*C90X
0450;0450_Score-to-Score_Parameters.htm;HssX;H+C90X
0450;0450_Score-to-Score_Parameters.htm;HssY;H+C90Y
0450;0450_Slot_Parameters.htm;SW;SlotWidth(d())
0451;0451_Corrections_Parameters.htm;C90X;C90x(d(), fd(), DT)
0451;0451_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0451;0451_Flaps_Parameters.htm;FH;HssX+SE
0451;0451_Flaps_Parameters.htm;FC;0
0451;0451_Flaps_Parameters.htm;BSC;PC1
0451;0451_Flap_Parameters.htm;beta;15
0451;0451_Flap_Parameters.htm;CW;d()
0451;0451_Flap_Parameters.htm;CO;10
0451;0451_Layers_Parameters.htm;LSC;LSCf(d())
0451;0451_Layers_Parameters.htm;WILN;2
0451;0451_Layers_Parameters.htm;WOLN;0
0451;0451_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0451;0451_Main_Parameters.htm;L;280
0451;0451_Main_Parameters.htm;W;200
0451;0451_Main_Parameters.htm;H;100
0451;0451_Main_Parameters.htm;DT;dtID
0451;0451_Main_Parameters.htm;UL;Yes
0451;0451_Panel_Parameters.htm;PC;3
0451;0451_Panel_Parameters.htm;CB;15
0451;0451_Panel_Parameters.htm;SE;2
0451;0451_Panel_Parameters.htm;R;2
0451;0451_Panel_Parameters.htm;PC1;SW/2
0451;0451_Panel_Parameters.htm;UseCut;if1(Lss/2-HssX, -0.01, 0, 1, 0, 0)
0451;0451_Panel_Parameters.htm;CD;30
0451;0451_Panel_Parameters.htm;CBL;2*CD-2*(HssX-Lss/2)
0451;0451_Score-to-Score_Parameters.htm;Lss;L+2*C90Y
0451;0451_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*C90X
0451;0451_Score-to-Score_Parameters.htm;HssX;H+C90X
0451;0451_Score-to-Score_Parameters.htm;HssY;H+C90Y
0451;0451_Slot_Parameters.htm;SW;SlotWidth(d())
0452;0452_Corrections_Parameters.htm;C90X;C90x(d(), fd(), DT)
0452;0452_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0452;0452_Flaps_Parameters.htm;FH;HssX+UL*LSC
0452;0452_Flaps_Parameters.htm;FC;SW/2
0452;0452_Layers_Parameters.htm;LSC;LSCf(d())
0452;0452_Layers_Parameters.htm;WILN;2
0452;0452_Layers_Parameters.htm;WOLN;0
0452;0452_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0452;0452_Main_Parameters.htm;L;280
0452;0452_Main_Parameters.htm;W;200
0452;0452_Main_Parameters.htm;H;100
0452;0452_Main_Parameters.htm;DT;dtID
0452;0452_Main_Parameters.htm;UL;Yes
0452;0452_Panel_Parameters.htm;PC1;SW/2
0452;0452_Panel_Parameters.htm;BSC;PC1
0452;0452_Score-to-Score_Parameters.htm;Lss;L+2*C90Y
0452;0452_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*C90X
0452;0452_Score-to-Score_Parameters.htm;HssX;H+C90X
0452;0452_Score-to-Score_Parameters.htm;HssY;H+C90Y
0452;0452_Slot_Parameters.htm;SW;SlotWidth(d())
0453;0453_Corrections_Parameters.htm;C90X;C90x(d(),fd(),DT)
0453;0453_Corrections_Parameters.htm;C90Y;C90y(d(),fd(),DT)
0453;0453_Flaps_Parameters.htm;FH;HssY+UL*LSC
0453;0453_Flaps_Parameters.htm;FC;SW/2
0453;0453_Layers_Parameters.htm;LSC;LSCf(d())
0453;0453_Layers_Parameters.htm;LILN;2
0453;0453_Layers_Parameters.htm;LOLN;0
0453;0453_Layers_Parameters.htm;Llc;LC(d(), DT, LILN, LOLN)
0453;0453_Main_Parameters.htm;L;280
0453;0453_Main_Parameters.htm;W;200
0453;0453_Main_Parameters.htm;H;100
0453;0453_Main_Parameters.htm;DT;dtID
0453;0453_Main_Parameters.htm;UL;Yes
0453;0453_Main_Parameters.htm;PC;SW-FC
0453;0453_Score-to-Score_Parameters.htm;Lss;L+Llc+2*C90Y
0453;0453_Score-to-Score_Parameters.htm;Wss;W+2*C90X
0453;0453_Score-to-Score_Parameters.htm;HssX;H+C90X
0453;0453_Score-to-Score_Parameters.htm;HssY;H+C90Y
0453;0453_Slot_Parameters.htm;SW;SlotWidth(d())
0454;0454_Corrections_Parameters.htm;C90X;C90x(d(),fd(),DT)
0454;0454_Corrections_Parameters.htm;C90Y;C90y(d(),fd(),DT)
0454;0454_Corrections_Parameters.htm;PHCY;PHCorrY(d(), fd())
0454;0454_Double_Crease_Parameters.htm;DC;DC1x(d(),fd())
0454;0454_Flaps_Parameters.htm;FH;W/2+C90X
0454;0454_Flaps_Parameters.htm;FC;SW/2
0454;0454_Layers_Parameters.htm;LSC;LSCf(d())
0454;0454_Layers_Parameters.htm;LILN;4
0454;0454_Layers_Parameters.htm;LOLN;0
0454;0454_Layers_Parameters.htm;HILN;0
0454;0454_Layers_Parameters.htm;HOLN;1
0454;0454_Layers_Parameters.htm;Llc;LC(d(), DT, LILN, LOLN)
0454;0454_Layers_Parameters.htm;Hlc;LC(d(),DT,HILN,HOLN)
0454;0454_Main_Parameters.htm;L;280
0454;0454_Main_Parameters.htm;W;200
0454;0454_Main_Parameters.htm;H;100
0454;0454_Main_Parameters.htm;DT;dtID
0454;0454_Main_Parameters.htm;UL;Yes
0454;0454_Panel_Parameters.htm;PC;SW-FC
0454;0454_Panel_Parameters.htm;PH;HssY-PHCY
0454;0454_Score-to-Score_Parameters.htm;Lss;L+Llc+2*C90Y
0454;0454_Score-to-Score_Parameters.htm;Wss;W+2*C90X
0454;0454_Score-to-Score_Parameters.htm;HssX;H+C90X-d()
0454;0454_Score-to-Score_Parameters.htm;HssY;H+2*C90Y
0454;0454_Slot_Parameters.htm;SW;SlotWidth(d())
0455;0455_Corrections_Parameters.htm;C90X;C90x(d(), fd(), DT)
0455;0455_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0455;0455_Corrections_Parameters.htm;PHCX;PHCorrX(d(), fd())
0455;0455_Double_Crease_Parameters.htm;DC;DC1x(d(),fd())
0455;0455_Flaps_Parameters.htm;FH;HssX+UL*LSC
0455;0455_Flaps_Parameters.htm;FC;SW/2
0455;0455_Layers_Parameters.htm;LSC;LSCf(d())
0455;0455_Layers_Parameters.htm;WILN;4
0455;0455_Layers_Parameters.htm;WOLN;0
0455;0455_Layers_Parameters.htm;HILN;0
0455;0455_Layers_Parameters.htm;HOLN;1
0455;0455_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0455;0455_Layers_Parameters.htm;Hlc;LC(d(), DT, HILN, HOLN)
0455;0455_Main_Parameters.htm;L;280
0455;0455_Main_Parameters.htm;W;200
0455;0455_Main_Parameters.htm;H;100
0455;0455_Main_Parameters.htm;DT;dtOD
0455;0455_Main_Parameters.htm;UL;Yes
0455;0455_Panel_Parameters.htm;PH;HssX-PHCX
0455;0455_Panel_Parameters.htm;PC1;SW-FC
0455;0455_Panel_Parameters.htm;BSC;PC1
0455;0455_Score-to-Score_Parameters.htm;Lss;L+2*C90Y
0455;0455_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*C90X
0455;0455_Score-to-Score_Parameters.htm;HssX;H+2*C90X
0455;0455_Score-to-Score_Parameters.htm;HssY;H+C90Y+Hlc
0455;0455_Slot_Parameters.htm;SW;SlotWidth(d())
0457;0457_Corrections_Parameters.htm;I90X;I90x(d(), fd())
0457;0457_Corrections_Parameters.htm;C90X;C90x(d(), fd(), DT)
0457;0457_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0457;0457_Cuts_Parameters.htm;FCL;1.5*R2
0457;0457_Cuts_Parameters.htm;DxFCB;a
0457;0457_Cuts_Parameters.htm;VOFC;DyLFB+UL*LSC-2+I90X
0457;0457_Cuts_Parameters.htm;DyFCB;b+(DyLFB+UL*LSC-VOFC)+1
0457;0457_Cuts_Parameters.htm;HOFC;DyLFB-I90X
0457;0457_Layers_Parameters.htm;LSC;LSCf(d())
0457;0457_Layers_Parameters.htm;WILN;0
0457;0457_Layers_Parameters.htm;WOLN;2
0457;0457_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0457;0457_Locking_Flap_Parameters.htm;DxLFB;0.3*HssY
0457;0457_Locking_Flap_Parameters.htm;DyLFB;0.3*HssY
0457;0457_Locking_Flap_Parameters.htm;a;DxLFB*tan(40)
0457;0457_Locking_Flap_Parameters.htm;b;HssY-DxLFB-DyLFB-UL*LSC
0457;0457_Locking_Flap_Parameters.htm;R1;sqrt(a*a+b*b)
0457;0457_Locking_Flap_Parameters.htm;R2;R1/2
0457;0457_Main_Parameters.htm;L;280
0457;0457_Main_Parameters.htm;W;200
0457;0457_Main_Parameters.htm;H;100
0457;0457_Main_Parameters.htm;DT;dtID
0457;0457_Main_Parameters.htm;UL;Yes
0457;0457_Score-to-Score_Parameters.htm;Lss;L+2*C90Y
0457;0457_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*C90X
0457;0457_Score-to-Score_Parameters.htm;HssX;H+C90X
0457;0457_Score-to-Score_Parameters.htm;HssY;H+C90Y
0458;0458_Corrections_Parameters.htm;C90X;C90x(d(), fd(), DT)
0458;0458_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0458;0458_Main_Parameters.htm;L;280
0458;0458_Main_Parameters.htm;W;200
0458;0458_Main_Parameters.htm;H;100
0458;0458_Main_Parameters.htm;DT;dtID
0458;0458_Score-to-Score_Parameters.htm;Lss;L+2*C90Y
0458;0458_Score-to-Score_Parameters.htm;Wss;W+2*C90X
0458;0458_Score-to-Score_Parameters.htm;HssX;H+C90X
0458;0458_Score-to-Score_Parameters.htm;HssY;H+C90X
0459;0459_Corrections_Parameters.htm;C90X;C90x(d(), fd(), DT)
0459;0459_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0459;0459_Flaps_Parameters.htm;PH;L1-d()
0459;0459_Flaps_Parameters.htm;DxT1;DXT
0459;0459_Flaps_Parameters.htm;DyT1;3
0459;0459_Flaps_Parameters.htm;DxT2;0
0459;0459_Flaps_Parameters.htm;DyT2;5
0459;0459_Layers_Parameters.htm;LSC;LSCf(d())
0459;0459_Main_Parameters.htm;L;280
0459;0459_Main_Parameters.htm;W;200
0459;0459_Main_Parameters.htm;L1;50
0459;0459_Main_Parameters.htm;H;50
0459;0459_Main_Parameters.htm;DT;dtID
0459;0459_Main_Parameters.htm;UL;Yes
0459;0459_Main_Parameters.htm;DXT;DxT(d())
0459;0459_Panel_Parameters.htm;IPH1;L1/2
0459;0459_Panel_Parameters.htm;IPH2;L1-d()
0459;0459_Panel_Parameters.htm;DxCIP1;0
0459;0459_Panel_Parameters.htm;DxCIP2;0
0459;0459_Score-to-Score_Parameters.htm;Lss;L+2*C90Y
0459;0459_Score-to-Score_Parameters.htm;Wss;W+2*C90X
0459;0459_Score-to-Score_Parameters.htm;HssX;H+C90X
0459;0459_Score-to-Score_Parameters.htm;HssY;H+C90Y
0460;0460_Corrections_Parameters.htm;C90X;C90x(d(), fd(), DT)
0460;0460_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0460;0460_Flaps_Parameters.htm;PH;TPH+UL*LSC
0460;0460_Flaps_Parameters.htm;BO;PH/4
0460;0460_Flaps_Parameters.htm;PC;d()
0460;0460_Flaps_Parameters.htm;DxPB1;3
0460;0460_Flaps_Parameters.htm;DxPB2;Hss-TPH
0460;0460_Layers_Parameters.htm;LSC;LSCf(d())
0460;0460_Layers_Parameters.htm;LILN;0
0460;0460_Layers_Parameters.htm;LOLN;2
0460;0460_Layers_Parameters.htm;Llc;LC(d(), DT, LILN, LOLN)
0460;0460_Main_Parameters.htm;L;280
0460;0460_Main_Parameters.htm;W;200
0460;0460_Main_Parameters.htm;H;150
0460;0460_Main_Parameters.htm;DT;dtID
0460;0460_Main_Parameters.htm;UL;Yes
0460;0460_Score-to-Score_Parameters.htm;Lss;L+Llc+2*C90X
0460;0460_Score-to-Score_Parameters.htm;Wss;W+2*C90Y
0460;0460_Score-to-Score_Parameters.htm;Hss;H+C90Y
0460;0460_Trapezoidal_Flaps_Parameters.htm;TPH;H/5+C90X
0460;0460_Trapezoidal_Flaps_Parameters.htm;DxTB1;3
0460;0460_Trapezoidal_Flaps_Parameters.htm;CT1;d()
0470;0470_Corrections_Parameters.htm;I90Y;I90y(d(),fd())
0470;0470_Corrections_Parameters.htm;C90Y;C90y(d(),fd(),DT)
0470;0470_Corrections_Parameters.htm;BCDC1Y;BCDC1y(d(),fd(), DT)
0470;0470_Corrections_Parameters.htm;IHCDCY;IHCDCy(d(), fd())
0470;0470_Corrections_Parameters.htm;PHCY;PHCorrY(d(), fd())
0470;0470_Crease_Parameters.htm;VCrO;d()
0470;0470_Crease_Parameters.htm;alpha;atan(DC/DxDCT)
0470;0470_Crease_Parameters.htm;CrL;Lss
0470;0470_Crease_Parameters.htm;CrSL;VCrO/tan(alpha)
0470;0470_Double_Crease_Parameters.htm;DC;DC1y(d(), fd())
0470;0470_Double_Crease_Parameters.htm;DxDCT;d()/2
0470;0470_Layers_Parameters.htm;LSC;LSCf(d())
0470;0470_Layers_Parameters.htm;HILN;1
0470;0470_Layers_Parameters.htm;HOLN;1
0470;0470_Layers_Parameters.htm;WILN;1
0470;0470_Layers_Parameters.htm;WOLN;0
0470;0470_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0470;0470_Layers_Parameters.htm;Hlc;LC(d(), DT, HILN, HOLN)
0470;0470_Lock_Hole_Parameters.htm;TL;W/(3*NTongues)
0470;0470_Lock_Hole_Parameters.htm;TD;1.5*d()
0470;0470_Lock_Hole_Parameters.htm;DxTT;1
0470;0470_Lock_Hole_Parameters.htm;TO;W/8
0470;0470_Lock_Hole_Parameters.htm;LHL;TL
0470;0470_Lock_Hole_Parameters.htm;LHW;HWDC1y(d(), fd())
0470;0470_Lock_Hole_Parameters.htm;SL;0
0470;0470_Lock_Hole_Parameters.htm;VHO;0
0470;0470_Lock_Hole_Parameters.htm;LHO;TO-(LHL-TL)/2+DxDCT
0470;0470_Main_Parameters.htm;L;310
0470;0470_Main_Parameters.htm;W;150
0470;0470_Main_Parameters.htm;H;100
0470;0470_Main_Parameters.htm;NTongues;1
0470;0470_Main_Parameters.htm;DT;dtID
